Indicação de data e hora,RA,"Dentre os 20 pontos amostrados, quantos estavam sobre a água?","Dentre os 50 pontos amostrados, quantos estavam sobre a água?",Cole aqui o link do mapa gerado com 20 pontos,Cole aqui o link do mapa gerado com 50 pontos
06/05/2015 14:55:40,166742,16,35,http://www.geomidpoint.com/random/viewmap.html?0|-23.99481379|30.82243786|-46.64983125|-25.3179989|-24.04360068|14.39979715|-13.10546929|-15.73347827|-63.4522495|-53.59183321|-20.37003282|-62.06282679|40.85116854|24.00323168|-9.32159932|34.05639186|72.01883328|-16.51936699|55.55935951|-2.83747994&0|-16.41078237|110.58545942|47.40224937|50.74401856|52.52813816|-160.15008558|71.54925917|40.90201098|84.5945044|79.98521916|-97.79165345|160.876577|69.13421026|-119.11348355|47.83410311|158.35599452|129.25944344|-76.38045638|-89.62598394|-47.08144589&1,http://www.geomidpoint.com/random/viewmap.html?0|72.10295616|-7.1648175|-26.08770264|71.27734412|12.6148236|23.5622474|-11.88056536|4.64877757|-60.0387708|-69.15741085|10.37857105|-44.60541712|21.75166043|31.53262502|-26.77340119|-60.07186162|59.47145233|8.23713868|-75.64471479|-65.20970912|40.39743709|12.90297212|-6.15030514|-16.52297118|-7.490543|52.79167266|-52.56023504|-46.92577898|-11.5306309|33.44170905|36.55055862|-14.27650565|0.78059921|-30.21929466|56.16207892|-9.578724|-30.56410536|40.25421107|38.50126485|-38.93949657|-57.60770393|-10.68045526|2.67186409|65.09380577|-7.37329606|-50.78188208|54.06993963|-64.07427219|-62.03592379|-45.02207818&0|124.59535026|-117.07978511|-48.93750538|-174.23437133|91.79873865|-80.61819982|143.91330295|38.73899463|134.26538009|-128.9760954|126.32717368|7.77166389|-134.52031279|106.2417444|114.12344469|-153.65378383|142.50044179|-158.30355436|-97.12852587|94.78648453|-4.74587707|143.32647826|-93.11273855|-165.8761058|69.07828295|133.45196109|-120.4523301|-45.48452321|73.14109606|-17.66243813|-43.21014235|-52.5013178|117.50640393|-77.62701473|-87.2468184|-126.76554166|-137.52724545|83.32349292|-115.97505847|-36.11547976|65.3718416|127.48639741|-32.11468513|163.64561372|163.43698536|-68.41037332|-118.64429174|-94.19561663|61.44657485|-142.09135841&1
06/05/2015 14:57:44,177718,12,34,http://www.geomidpoint.com/random/viewmap.html?0|49.24905992|-80.41153581|56.01294445|39.57703817|-4.1496631|-49.0832006|-29.72303452|-35.00616671|2.30449125|31.92689313|60.32184132|81.36223019|64.82879275|-47.7869043|-45.72761359|13.29640869|-24.33352911|-1.0618186|-25.00028105|49.25967415&0|122.15680105|105.75059895|-68.75586757|-16.79613877|149.40024857|-176.35970663|-148.17152691|-3.0535103|106.48573669|40.17994628|112.40432007|2.13725634|44.67016608|122.78014376|37.84397981|31.39752686|-84.73166582|-50.99181156|1.96955809|-133.32658877&1,http://www.geomidpoint.com/random/viewmap.html?0|-36.60863023|-2.4458208|7.59326496|31.36807732|0.14172284|-1.55322714|56.64911189|36.22871042|34.84590319|-41.64757331|8.98462237|-27.8661585|42.36572705|-47.53132382|11.26900416|-39.56364511|35.35217636|-22.63017783|68.99656976|-24.76205006|35.05243184|36.89883674|12.22589417|-45.64092706|-37.96384763|59.64753753|-29.22140179|4.38965168|4.75552504|2.81151525|35.13317784|-63.8619414|-0.40179472|42.3546717|3.58311134|-33.89968186|-28.5741111|-57.86916371|-47.47912326|-59.02458555|-18.29930913|-20.85588424|57.42495882|63.15172937|-15.94260184|-48.89482854|-25.85396656|25.960827|70.2559242|-45.13029786&0|137.73463503|114.13186925|110.70453092|-67.91469323|-62.89515832|-63.64650444|-120.58756426|159.37666136|-26.71225762|156.72495695|-49.02284896|-147.58232612|143.91541439|-75.09891053|27.37712099|24.1099665|49.52315|113.20432068|-82.81971616|-92.02662057|103.25564357|-57.10910675|-152.95096348|-85.08166093|-84.69248122|-5.55850013|86.69271787|49.07086479|-120.13204513|-130.19834289|132.98897903|-99.85353573|74.6473803|44.14147964|155.38052029|-77.02215764|48.08578674|-105.50289205|-129.58680176|51.79454919|34.87903632|141.27487032|33.0815291|155.98850602|144.19829984|38.92917041|-165.48312901|11.70315652|179.19895473|-88.38470522&1
06/05/2015 14:57:44,157154,14,37,http://www.geomidpoint.com/random/viewmap.html?0|-26.09945501|10.53277479|7.38481901|5.96840774|-19.26237802|24.33395943|36.24267726|-28.75960467|-35.78765359|66.74704451|4.32168949|-47.70702793|-16.38393249|-9.66353181|18.31319942|34.68774017|-39.56121431|21.50307668|2.95019767|23.04061456&0|1.63157505|65.19915278|-105.96392459|-11.14054596|112.18315702|-169.51637385|96.8476352|94.11738513|-175.94899312|21.95003036|26.75876474|22.37808153|51.07933215|-51.26992802|120.7514474|-109.11065255|-138.62818292|87.94426701|6.3545363|-134.73524884&1,http://www.geomidpoint.com/random/viewmap.html?0|-27.26419611|-11.83936841|-9.10778085|29.13746708|-67.6392872|-6.2717381|-10.14544314|0.01522507|-24.87128352|20.26046148|-5.25321482|-59.46487111|47.93691696|-3.11367084|45.57041389|-4.15340942|38.60776046|18.7220049|-29.94172373|-16.29530755|21.80242423|-3.10194881|57.86865274|-17.43001243|18.11711396|-38.2022979|47.84230984|8.40256526|-26.48133833|50.70718777|-34.9835028|-70.36826654|-1.51664952|31.19849328|-5.62060256|-16.68981614|-26.68657405|-66.91912282|-3.06567914|-4.19937302|2.76521588|-3.41444809|41.49244223|-41.76835673|43.54266521|18.47447037|-7.4785394|7.62438085|-33.47726888|6.38822241&0|93.75068468|92.59456859|29.14224681|-15.22201677|173.7625681|167.67167006|-126.9862503|56.96313446|-85.20717794|-16.56806809|83.45142044|31.54201474|4.24027609|-162.49324313|-73.7659663|-16.62879934|18.91935823|133.74142827|133.26897363|-10.87608476|109.00073569|-30.53667424|71.50670581|-100.76782213|139.77867504|160.36989312|48.18870822|-68.52967376|-2.93985866|-69.41788486|-3.58137821|5.1764755|-107.7726589|157.76827533|92.51894701|-73.29415688|143.18293495|6.03534893|-70.0514678|-48.84054817|66.96207696|35.83319064|-177.10305292|52.18071638|-164.14573763|146.36539362|-21.76404741|134.80057105|108.60775346|121.68922038&1
06/05/2015 14:57:58,178254,13,34,http://www.geomidpoint.com/random/viewmap.html?0|32.57717739|18.13702388|57.40038199|-29.05269094|-66.58438959|-7.95120151|68.87283816|35.91036886|31.82312378|-24.85937083|0.38506783|-29.91735741|30.51722951|27.5733991|-11.20746533|-15.89925744|-0.8386198|76.22745362|45.1558322|45.80695195&0|-25.7352901|158.87286841|99.2197099|171.12712771|35.35425447|9.70140122|160.35143827|-157.73448013|28.89699175|-155.75047862|20.16142814|62.38878902|-164.39709069|10.16744538|-129.29049194|37.50013902|-54.97300313|36.64898353|-12.45442066|-58.14356516&1,http://www.geomidpoint.com/random/viewmap.html?0|-47.98049596|10.36163385|41.90950505|-58.74212158|5.89008603|3.87608569|-21.73511019|28.21470921|-19.27984929|38.53413619|-54.73465777|-51.19448926|36.91095629|-30.08986543|25.12106112|-60.85873385|-27.22085763|-25.48903189|-82.4355703|44.75188491|45.84205901|11.67329472|-82.07308531|-27.56914509|-65.16509173|17.1272392|40.58454514|-30.23218169|-67.96866883|3.25039706|-24.51473394|69.67961215|-49.5163311|60.84034301|-41.98318117|-65.31459887|49.63592111|-21.65003599|58.61964949|-50.27699619|62.58486714|60.81188043|16.94218686|54.65990462|15.64006685|37.94724657|-36.29246429|8.1369906|-45.21875174|-25.08716816&0|76.32920595|39.9676122|126.24088701|59.29637155|-104.53557098|-38.9943905|-39.00161527|87.31275256|21.19896663|19.66933742|-134.19420543|-28.22015432|18.73595471|-150.165727|121.27047211|-66.86640574|14.9234498|77.65356012|-74.75864068|-40.63166869|161.53297411|107.39277567|-73.15813433|-35.34601811|94.72620041|155.4794937|-123.66695242|-140.87921102|121.59979954|122.27969075|-11.92726061|55.1236736|-176.1223752|15.94372591|-145.07740569|98.31908799|-57.9201413|-7.80564251|22.70144725|37.58629989|-100.06947381|-64.01354702|-111.95262703|125.60948892|-129.27772597|3.91700556|9.88040017|108.87409249|-175.5919056|53.85496729&1
06/05/2015 14:58:04,175434,15,34,http://www.geomidpoint.com/random/viewmap.html?0|-56.45723516|25.83343368|-4.37277853|-7.54334263|28.99577036|24.46564502|-33.16794914|-14.89000571|22.26959208|50.41506445|-32.59753852|56.89038252|-43.76455807|-20.80699393|50.33056314|6.79281139|60.45387602|-75.34593223|13.06358847|60.94638006&0|-59.80548337|-39.68545352|-163.05518379|64.07861877|-144.19560336|-152.15977412|-4.03847826|-141.36724152|-57.93258884|35.13432282|-76.69134027|45.23283654|-19.23119315|63.89049927|13.87783004|88.82436493|-41.83716233|-170.35547862|104.83969807|74.9204723&1,http://www.geomidpoint.com/random/viewmap.html?0|-2.79752477|-2.30450003|-58.17983115|55.73899048|-41.88978325|8.96232566|-30.1819699|68.83407994|24.4335648|-17.11437606|31.26189834|-44.29719046|25.17815545|-5.72040731|-54.0906613|59.62520458|-66.11635794|18.87517006|52.35751498|-51.03488499|1.37151217|39.85849875|46.84306833|7.74465291|53.3054649|-16.69660918|-40.66247369|-55.51915883|-49.37249273|12.64220446|-23.57685114|-20.65300639|-17.2113982|-69.47000502|24.13398171|-43.10688105|-4.64680688|19.32031778|-9.64776331|26.89793594|13.89324303|-12.65801961|48.51974556|-42.51778046|-66.38134169|-60.38719028|-23.0996205|-35.21496214|-32.2904334|-42.87203&0|133.01366706|54.79756199|137.00238487|46.52449354|-64.46257279|74.97949922|-176.66272006|-46.99822355|0.57603906|-63.79904818|-118.59088287|73.8488084|-158.04472627|-159.237239|60.89669716|-43.29172735|-82.81347341|130.33333938|-149.01359145|-76.63330195|-176.41264752|-47.71362654|66.64975665|-94.04407808|67.57583988|138.87478946|-58.9297982|-136.98212338|-85.50149163|88.39896742|-0.20147313|-35.94380868|-89.14608826|-63.64729432|-153.30227525|-69.63499364|26.37758757|-109.63719573|8.19869095|149.44075735|8.10138677|-146.47726272|54.3988015|-63.97757627|154.48024142|-123.66937299|152.9515076|-105.84271053|1.67929471|175.28808526&1
06/05/2015 14:58:42,175717,13,36,http://www.geomidpoint.com/random/viewmap.html?0|7.10240062|6.47970938|45.34052248|55.28610053|-41.63879174|6.05259306|20.76977305|-67.39708249|-29.79794682|4.78313862|52.11342911|30.59447668|65.63657089|-22.60845734|60.45972852|27.86628821|10.32376035|-58.34206813|-45.40087183|-22.25618566&0|-146.91004819|-92.68568314|-51.41220755|91.32890718|-61.56213203|140.17770196|-121.47360159|-10.0606369|-69.53414844|-37.95806427|79.29844845|25.45135714|-65.91112377|-43.50233667|-15.40891743|-40.99380799|177.01262516|171.74942875|158.74753573|-0.87736114&1,http://www.geomidpoint.com/random/viewmap.html?0|63.31667578|-28.7546754|-72.728506|-1.82214012|66.90912433|53.98341493|2.27881001|34.94575998|38.94478146|46.34159504|-83.36937758|-21.71181843|-6.90697407|-54.10796051|23.49551359|56.58284942|36.02686857|-41.66251395|-62.73558906|49.54699219|0.58521126|9.99367509|42.92376327|-8.23108453|13.91096296|-39.39369046|46.02757458|70.83542448|-20.87720691|-61.40483872|29.39159189|-29.0426636|-4.98947069|33.45100669|1.37525612|67.09554195|-25.88264697|22.6473944|-59.06504855|43.24496852|23.28929199|-5.35224968|-72.37909024|33.14205269|23.91136445|18.81652156|-31.06030539|45.09207351|-37.82552505|-6.83056337&0|-29.96647367|-33.96808082|-179.45871293|-82.16540766|76.72262628|120.87347356|-127.44543156|-65.74947759|-169.31751134|-17.01508042|1.58256007|125.19455729|118.2090482|83.58362929|-10.69693109|179.90059998|-49.91200621|-76.08634334|-87.59331176|-78.43949028|26.58038279|-122.12188499|29.91132037|-55.61120171|-101.98247653|-5.17430757|-118.16888844|-100.55149442|36.08930402|34.88080644|-163.64647948|-7.74279702|-135.65502447|169.46676797|113.81640806|-14.17232586|12.52802184|-72.09274274|-53.84050256|9.59141396|-168.95058638|5.86621285|-1.24817036|164.94052259|-178.17981756|0.00580811|-140.96856682|150.09909643|-94.29011357|30.07804436&1
06/05/2015 14:58:44,177470,16,35,http://www.geomidpoint.com/random/viewmap.html?0|5.52185564|-44.2444423|15.67252142|19.80457898|-80.41863026|-27.06137035|-30.25417669|32.92574859|4.67672493|-36.80235567|-32.15399561|-3.87873041|-41.36394446|-21.04972726|64.20754748|10.41785113|-76.26207726|-47.4489317|-10.91356154|17.57745748&0|-117.17297524|57.20678722|128.22945161|-26.63133371|141.87463094|164.8903699|-32.32431488|-35.80313191|96.35228724|-160.91318164|-78.4106128|-78.32424172|-48.46290604|-105.05762592|-30.29074376|155.26900378|106.93704843|-125.03205207|-127.01950468|-106.1029599&1,http://www.geomidpoint.com/random/viewmap.html?0|-52.11018715|-75.54274754|30.57380509|-48.03535117|-24.28835068|42.8644016|19.8966324|42.71925832|27.84917472|4.41256257|-46.49745378|21.4021471|48.9853306|33.41395015|-62.58062225|65.3594229|53.47019611|58.15518205|4.70233706|-34.84668368|-62.52335409|48.82620206|-40.20002082|-58.32715083|-54.79227421|-60.12832513|-52.58534211|-36.9773362|61.83893369|25.46703077|65.1939871|-45.57614669|6.93501023|34.6691527|56.52704358|65.1764768|-8.190663|-69.23410555|-22.92336119|-16.72782793|-24.02738167|61.39239642|-31.22372664|28.76240251|22.97437202|7.23176024|-2.27919298|3.67749712|-12.91720583|-42.82066537&0|110.82562316|-41.7384749|105.82840993|-73.27049329|27.55949121|-43.9628152|21.68236889|36.51899434|128.26320587|24.51940005|-171.43074874|-61.2486037|-124.18053121|-58.7982537|138.58352035|24.36129635|-101.91532029|-54.23164688|63.84859184|-20.84359741|97.07611249|-165.72968088|-154.0678485|43.49990924|-115.56033587|129.19134183|8.03450762|75.64525012|-73.86855602|-158.46440805|174.19164687|22.41144577|-137.50854243|-169.03007464|-122.65553236|-39.91086363|176.92880823|-160.85849325|-25.17564175|-8.46243384|-94.14091813|8.33001047|48.68656102|169.64143225|79.23138127|-74.93013361|-67.65016963|-27.70171303|121.85348435|52.59580549&1
06/05/2015 14:59:05,172835,17,31,http://www.geomidpoint.com/random/viewmap.html?0|5.98744804|15.04230285|44.81161422|-47.37839367|31.10952491|-62.44567981|-36.28510824|-50.14188675|-19.3129694|-51.53177454|-6.30201844|14.16013489|-24.33574538|-25.66571486|30.22093504|21.65338129|-34.88855941|1.47284969|70.7536951|14.87450845&0|116.00117733|-94.21055783|-118.85079073|-107.34190921|-158.76488808|122.28708506|-0.09358376|128.77464668|26.04897529|160.13856523|-144.459291|49.41581399|60.47549295|106.47790312|-58.0271343|12.70241511|100.82257972|102.93533337|43.75128656|-109.8573206&1,http://www.geomidpoint.com/random/viewmap.html?0|-28.22776719|-7.05693094|3.5901677|-2.85613064|52.55404795|60.09799282|43.53440367|26.56912627|-36.0691422|60.93127829|7.27555975|4.94409076|-5.62084485|17.40945696|2.49770244|-23.33295605|40.37489268|25.65709124|-15.55460444|44.6956093|-33.97558185|3.71116045|-20.29648547|-1.91907545|-5.77633808|75.54895288|28.23430243|23.39961379|-24.60005996|-77.2797744|-39.46956865|-79.06821895|37.44677926|-7.66138446|-27.69570996|-17.4074273|54.31003819|-23.54472477|15.19910321|40.77758468|22.9803467|-45.77566811|-77.94104577|51.71582793|-26.7982917|5.36922794|-80.37670791|49.99138672|36.70941362|51.13986727&0|-108.80142442|83.42909875|-45.1232284|-131.30057107|171.16883373|49.11205642|178.66305377|77.96071801|-87.4019081|-129.32503495|-109.53977353|33.20287408|17.0882055|-84.99446034|-14.61442447|-164.6352328|23.26433288|140.44853009|96.62786151|157.84871611|109.22101772|46.32269562|-5.29432306|116.85155108|162.80386341|4.84411421|48.12475332|105.24598722|-6.9030142|26.66918921|-161.60836507|152.48902883|-12.32602399|-150.63360335|78.30396953|-7.16610607|-113.38717938|37.91290105|-103.06976797|-68.90778613|109.16026598|-80.93502038|-85.03009332|100.80757206|8.31269663|12.73206991|-86.08978692|42.32975515|87.02678954|157.56825425&1
06/05/2015 14:59:20,164058,12,31,http://goo.gl/forms/lIVxdcUC5a,http://www.geomidpoint.com/random/viewmap.html?0|28.17822293|27.37895205|-7.32924361|-42.41496929|-48.31492508|21.89903148|-38.45311723|-6.49080462|-3.16299095|2.09455217|9.28689155|26.045538|39.37449821|35.91736546|6.80250326|-10.74267723|13.38820504|10.12785895|1.54584428|-52.22548858|2.21038154|29.66294445|41.42361379|67.99339115|24.72434484|5.24270842|-25.15467395|-20.9839742|-28.66112452|60.41773443|31.00925711|65.75785554|6.38781694|-78.93909379|72.3962161|66.48172381|19.22139073|24.79706576|-0.2108197|-50.66284383|-54.54839693|-22.77262399|-67.87049138|54.24556653|20.69670253|-78.47865392|60.33415989|69.9381256|2.53951324|-11.80838883&0|-79.79257384|179.56586709|31.54044211|-24.01732206|-103.33436423|164.59884236|81.44272|-39.17945453|34.99483625|-146.39001542|-18.4141832|35.98533996|93.45659769|-153.23796618|-11.89327804|-153.19888773|-108.12743131|114.09634868|-28.09064254|148.25909571|-65.2650028|-42.81792607|-130.48561489|-111.58886713|-86.42074204|135.07535807|146.689538|95.80592518|58.46298699|139.99549602|-15.84500155|-20.97652643|-51.60442608|-58.00059087|-47.18449434|156.2192656|80.59044205|103.41907515|-163.77407487|163.33344528|146.50448642|102.67070907|124.56381489|149.22773778|150.85365522|10.66377796|150.25572298|-6.93243701|-94.28946426|14.6679044&1
06/05/2015 14:59:56,173226,13,30,http://www.geomidpoint.com/random/viewmap.html?0|43.36180148|-67.34087699|14.55395415|-86.17608188|-49.33840805|58.29015538|-37.9584899|14.00076825|-38.56378293|-20.16855887|-15.19722426|-22.08127757|67.36765247|7.30360541|69.44901975|10.24290323|-42.66290168|-38.51016871|-64.64675456|19.57281868&0|82.80595964|114.4877034|-7.54881493|-114.50275153|-49.81268208|80.61147231|-131.81240452|87.90463014|-142.90780172|-106.29743527|-108.93862244|-44.11745342|-2.44553555|146.40216515|135.83321129|-31.64703829|-17.03374526|-30.5591785|85.32554568|-16.83641201&1,http://www.geomidpoint.com/random/viewmap.html?0|-31.84162288|-7.65580398|24.39247357|68.78316795|20.40787934|-16.11222117|2.8292872|3.20210221|77.94160267|48.04983417|-2.07147082|74.27314168|50.0295997|-50.46476619|34.35267354|69.87197974|-10.57609088|25.81188781|17.64980816|-21.89650285|36.98256379|37.02935952|22.23119985|-63.29278609|-72.37568814|47.33430221|-33.11566725|-16.01942927|-66.63829733|31.23888123|63.26852572|23.22983463|-70.4663996|-12.46887618|-70.73962496|-43.50666842|49.31015394|-53.88655232|-31.95093878|-20.67126008|58.76699867|-30.51541073|13.32399591|-51.09455636|-14.2110966|-9.24314029|48.65891178|-75.43379043|31.98360428|-77.30502442&0|-37.1696202|-49.43501617|-154.79827394|-78.46837319|145.85861069|-143.50794241|-16.74601473|-118.26037118|-121.27740213|177.80231282|173.12560703|-162.01677892|17.13557659|133.96059807|-127.24793246|111.99563669|156.70700288|-98.98798317|-48.23253646|79.17644109|-11.32955989|115.38168289|44.1780382|-40.68547258|-3.8238368|-111.0144679|-59.3584685|-140.17455961|30.58262909|35.93599062|82.94790753|0.53020564|145.11436394|85.06837972|-14.30413878|-13.73555685|36.22997888|-25.45947578|-163.53768556|-174.07330852|-157.00150682|-89.56803796|33.08679357|-153.17585181|-49.77722937|-77.00264761|-86.83151265|-106.43734302|-150.11604801|116.51134013&1
06/05/2015 15:00:16,163513,14,35,"http://www.geomidpoint.com/random/viewmap.html?0|24.53625634|-28.26253434|-21.26877561|-41.97243383|-3.54820299|-8.30393793|-21.71136214|59.40708444|6.41363445|22.13339452|19.94353604|-0.71380109|3.5154693|55.0043495|56.51721686|-3.53325446|65.26479191|-39.85353735|-29.90181614|-32.33957296&0|-35.48032727|146.38182336|35.48625469|93.49356354|63.96198581|38.08147416|38.49090206|119.6556988|177.10903458|91.14138423|154.08515312|55.33917509|120.39931584|-104.33478053|161.18844906|168.18990642|-97.23241261|148.19230667|-166.24013555|-86.97244219&1
",http://www.geomidpoint.com/random/viewmap.html?0|-15.7818604|-51.16480232|-65.84874555|3.14291317|59.87596416|12.68354286|-62.57353544|-18.70211544|-57.23558461|16.87490526|-1.85578249|18.50337037|-41.98350633|35.90677131|-0.60262498|-5.80172667|-38.80524338|-21.53506608|-3.97021979|-50.29231747|54.64536141|1.94862079|53.40413107|-30.98785529|-3.63679663|25.02643194|44.96367968|-9.45354073|45.26334707|1.03932859|-6.65294662|1.18135168|40.12116706|-24.50012086|66.00585372|63.55365812|-56.98709257|17.63206151|-37.62328584|37.38704647|-26.59314158|6.4025045|66.52437743|28.45763324|20.95500044|-52.27042034|-12.1747619|9.59469406|52.26389086|-24.23600954&0|33.31149212|44.60845819|98.08199762|51.62734433|150.15187738|133.77266903|-106.36102611|110.27789513|-68.6742246|135.06582483|-83.10117219|130.2723115|-77.8605121|-81.62772359|-73.79035825|-157.88088397|-38.58493092|-139.11249876|135.05430759|113.63974491|-171.42458815|100.22275215|58.69087788|-41.44229654|9.48698331|76.89104458|-133.502933|-107.06542627|-133.83941381|-75.98870721|60.02514722|105.21372676|-62.38839596|57.9282852|26.38866829|89.65906955|-99.60569155|144.74838144|10.55781742|-18.4136001|-21.72869196|-29.70921518|-35.62635565|-162.07110676|156.37078175|17.21825055|-129.32764546|154.14321182|116.66761726|41.22882223&1
06/05/2015 15:01:09,164731,17,37,http://www.geomidpoint.com/random/viewmap.html?0|-63.48972527|-35.12363031|-32.42222718|-6.2819052|41.99535017|-33.00303734|-20.23138234|-73.44134088|-37.11939907|4.48904331|-33.29733752|-60.56014681|-29.73429499|33.34928292|50.91295922|-1.23092497|-64.43311087|-13.05364131|38.56852728|-21.45910478&0|-78.86102516|12.79191768|-155.46301833|109.81883323|-118.04345391|130.54148237|-175.85026666|110.87381638|75.2796097|125.26063784|-103.95136608|33.71674735|-131.7414678|-136.26255412|-147.46326348|-22.2571722|-131.01884992|47.43330888|119.21401068|56.70629745&1,http://www.geomidpoint.com/random/viewmap.html?0|18.47397254|21.03893301|8.46698416|9.30236072|-24.09895423|-68.50428289|-16.61528286|-70.02362466|17.29411808|14.20355085|-34.71306954|-32.04652877|-15.01942871|-23.20376769|33.28083724|10.51747328|-7.25648216|-30.47354903|-30.68484701|-10.85644751|4.9131667|-30.41611485|36.74780233|-43.53050429|40.55020453|58.88138109|22.65722816|-58.46632989|9.57094136|-53.92071102|17.91114924|-44.53130102|-0.60634317|-28.86449968|-44.8831138|-20.66597629|64.64450372|-4.07667773|27.82091244|38.00801463|-77.63525971|0.82097414|-58.13517781|-16.00813236|-59.07965643|28.11424356|-32.61295668|-53.49903949|49.36985178|61.24338734&0|178.15486003|-158.49154999|8.49075379|-149.01614767|-116.20299803|100.55762864|38.48839151|54.22454944|-165.94760535|88.67009226|-175.03845834|-93.43387622|42.14585443|157.34389013|-85.70701414|-41.72492605|22.15026245|13.00180724|-140.16898611|87.03007231|128.47492969|-137.03330332|-39.13149615|35.03406772|22.24825863|71.89677665|-133.99933402|81.57503049|83.25126251|174.49478372|-155.74331028|-67.41248561|-124.96220408|99.95907022|-98.18804497|-133.59806151|-142.74536214|89.59865422|-128.06584966|27.89151198|130.18352231|-149.51144901|122.07488138|-149.63445723|15.28008848|133.75643704|-27.40534022|-68.07375929|-14.3536495|57.8954148&1
06/05/2015 15:01:48,175482,16,34,http://www.geomidpoint.com/random/viewmap.html?0|27.09423705|-18.93944858|32.71008649|32.95626678|-41.88003519|16.22490068|41.11433564|-47.13207033|33.31233192|-34.32516591|-26.55375196|24.07643406|-12.37639623|16.15331114|3.77054663|31.85794403|-5.09880484|-8.17705718|-24.45741567|20.36423367&0|75.83552343|41.39653076|174.63375155|-27.445046|-68.32054883|-4.33911623|-157.51905641|-55.80791311|-147.37238236|-86.978821|-90.77877291|84.1580804|5.7236739|-119.68210416|-170.56102822|-23.34315965|-29.98560235|87.7028483|61.06178555|-144.51591984&1,http://www.geomidpoint.com/random/viewmap.html?0|-4.71581381|66.52406439|11.20763309|-25.83647345|15.19757813|-17.35964995|50.47244372|-48.35190415|7.2586737|-19.5161582|18.90768913|0.3542204|1.65442157|-4.77566276|5.50973638|-18.79493209|55.56021098|0.13069474|-9.07191135|3.20012599|25.17192437|-20.53895772|67.0082389|-9.71842036|24.26872269|-60.46014272|-10.43643771|-5.89558003|-69.33446966|-7.43069078|-31.68099319|12.7228627|34.13032168|-0.27990057|-34.0917839|-1.49821254|34.71258099|61.07454049|43.803817|-27.41685511|68.10789817|26.78401931|-31.31111415|-46.11948376|49.48919819|56.33496545|0.12067133|56.58749294|41.05199337|-39.13711518&0|63.89149826|-20.12500333|-53.25594883|0.54604094|-70.61758665|-11.638203|67.2809137|143.06404091|103.62891772|91.45868028|-38.12428924|161.02961511|-15.99695912|37.87055665|-83.40853833|-52.80374256|-162.97960421|-95.4205442|165.59601633|61.18110059|-105.2782489|79.99323168|-114.11846458|137.36679508|72.35841139|41.34963463|166.57209138|-149.8825994|-21.13752442|4.58846244|23.92261323|-117.78149427|111.5923892|-141.71189632|-172.90069622|65.65621507|145.95384496|-96.73217725|-112.50780125|15.91349323|135.05248792|149.2081893|7.54659012|154.89260078|24.79988176|79.11476613|-36.62288725|-75.55792836|118.68271985|73.79447783&1
06/05/2015 15:02:03,175380,15,31,http://www.geomidpoint.com/random/viewmap.html?0|45.27590015|12.39850047|-34.84974099|37.89847206|75.87357758|39.94447368|-20.61153072|0.35877526|10.81856448|73.85811325|20.21416449|60.81772832|-13.5530583|77.75337957|-55.52255504|-49.45344383|-39.34464081|-41.92837483|27.41546019|-2.14025132&0|134.75080625|11.86019915|41.01002399|61.74380969|-71.17481951|153.73507718|-23.27556819|-87.02909458|-91.51286791|149.34500028|95.82982848|-20.61972994|-112.98758395|-138.89061854|33.1477332|27.93575887|38.52134863|104.54561201|30.61766119|75.07973689&1,"http://www.geomidpoint.com/random/viewmap.html?0|-34.88605686|-20.21737411|24.82272135|-1.12037801|23.00317154|22.26632046|25.6007921|12.3550045|69.83208551|18.78255834|-29.90080319|-34.16202026|33.74806375|-8.22646096|28.87166551|20.21707047|67.92960175|86.18180592|61.99166304|0.11613231|70.72795512|-21.29840826|23.42463468|-18.53977446|-28.61519162|-71.59318437|-25.27138774|-46.48862945|-36.79175499|3.93497702|-48.06723166|-10.35916795|-43.54822412|24.64875359|46.62099785|-14.01774055|-0.62290593|-14.62052524|52.87790789|-16.69493548|-45.1028547|-15.40982251|39.62798052|4.38587532|50.55616689|-32.6585592|-10.89380067|-0.88933868|39.7351146|34.92657215&0|86.35102571|-73.65144729|-137.18186587|-60.23738233|154.97119611|-126.47787699|22.31738682|-31.46795699|-5.44983383|-161.20195619|137.27843524|32.36752025|-62.56901178|38.97914371|117.90985424|128.8211052|100.53058233|99.99864685|-39.36690485|-71.82186649|-153.12362084|-27.90922796|-100.57936897|-106.8920399|-21.84611946|118.13982566|143.33706201|-35.98474902|5.39321174|-2.20596343|-175.83713248|-18.28306314|50.76747292|169.92088664|-125.8941523|-62.71663654|98.05534827|-7.24278298|-125.43984089|80.0506641|93.60873068|-74.60448318|73.47593796|-55.92490158|-89.52773063|93.95988909|-57.50858278|125.96849511|-128.91627856|7.84706613&1
"
